Date/Time;Open;High;Low;Close;Range (high - low)
20/01/2011;1280.85;1283.35;1271.26;1280.26;12.09
21/01/2011;1283.63;1291.21;1282.07;1283.35;9.14
24/01/2011;1283.29;1291.93;1282.47;1290.84;9.46
25/01/2011;1288.17;1291.26;1281.07;1291.18;10.19
26/01/2011;1291.97;1299.74;1291.97;1296.63;7.77
27/01/2011;1297.51;1301.29;1294.41;1299.54;6.88
28/01/2011;1299.63;1302.67;1275.10;1276.34;27.57
31/01/2011;1276.50;1287.17;1276.50;1286.12;10.67
01/02/2011;1289.14;1308.86;1289.14;1307.59;19.72
02/02/2011;1305.91;1307.61;1302.62;1304.03;4.99
03/02/2011;1302.77;1308.60;1294.83;1307.10;13.77
04/02/2011;1307.01;1311;1301.67;1310.87;9.33
07/02/2011;1311.85;1322.85;1311.85;1319.05;11.00
08/02/2011;1318.76;1324.87;1316.03;1324.57;8.84
09/02/2011;1322.48;1324.54;1314.89;1320.88;9.65
10/02/2011;1318.13;1322.78;1311.74;1321.87;11.04
11/02/2011;1318.66;1330.79;1316.08;1329.15;14.71
14/02/2011;1328.73;1332.96;1326.90;1332.32;6.06
15/02/2011;1330.43;1330.43;1324.61;1328.01;5.82
16/02/2011;1329.51;1337.61;1329.51;1336.32;8.10
17/02/2011;1334.37;1341.50;1331;1340.43;10.50
18/02/2011;1340.38;1344.07;1338.12;1343.01;5.95
22/02/2011;1338.91;1338.91;1312.33;1315.44;26.58
23/02/2011;1315.44;1317.91;1299.55;1307.40;18.36
24/02/2011;1307.09;1310.91;1294.26;1306.10;16.65
25/02/2011;1307.34;1320.61;1307.34;1319.88;13.27
28/02/2011;1321.61;1329.38;1320.55;1327.22;8.83
01/03/2011;1328.64;1332.09;1306.14;1306.33;25.95
02/03/2011;1305.47;1314.19;1302.58;1308.44;11.61
03/03/2011;1312.37;1332.28;1312.37;1330.97;19.91
04/03/2011;1330.73;1331.08;1312.59;1321.15;18.49
07/03/2011;1322.72;1327.68;1303.99;1310.13;23.69
08/03/2011;1311.05;1325.74;1306.86;1321.82;18.88
09/03/2011;1319.92;1323.21;1312.27;1320.02;10.94
10/03/2011;1315.72;1315.72;1294.21;1295.11;21.51
11/03/2011;1293.43;1308.35;1291.99;1304.28;16.36
14/03/2011;1301.19;1301.19;1286.37;1296.39;14.82
15/03/2011;1288.46;1288.46;1261.12;1281.87;27.34
16/03/2011;1279.46;1280.91;1249.05;1256.88;31.86
17/03/2011;1261.61;1278.88;1261.61;1273.72;17.27
18/03/2011;1276.71;1288.88;1276.18;1279.20;12.70
21/03/2011;1281.65;1300.58;1281.65;1298.38;18.93
22/03/2011;1298.29;1299.35;1292.70;1293.77;6.65
23/03/2011;1292.19;1300.51;1284.05;1297.54;16.46
24/03/2011;1300.61;1311.34;1297.74;1309.66;13.60
25/03/2011;1311.80;1319.18;1310.15;1313.80;9.03
28/03/2011;1315.45;1319.74;1310.19;1310.19;9.55
29/03/2011;1309.37;1319.45;1305.26;1319.44;14.19
30/03/2011;1321.89;1331.74;1321.89;1328.26;9.85
31/03/2011;1327.44;1329.77;1325.03;1325.83;4.74
01/04/2011;1329.48;1337.85;1328.89;1332.41;8.96
04/04/2011;1333.56;1336.74;1329.10;1332.87;7.64
05/04/2011;1332.03;1338.21;1330.03;1332.63;8.18
06/04/2011;1335.94;1339.38;1331.09;1335.54;8.29
07/04/2011;1334.82;1338.80;1326.56;1333.51;12.24
08/04/2011;1336.16;1339.46;1322.94;1328.17;16.52
11/04/2011;1329.01;1333.77;1321.06;1324.46;12.71
12/04/2011;1321.96;1321.96;1309.51;1314.16;12.45
13/04/2011;1314.03;1321.35;1309.19;1314.41;12.16
14/04/2011;1311.13;1316.79;1302.42;1314.52;14.37
15/04/2011;1314.54;1322.88;1313.68;1319.68;9.20
18/04/2011;1313.35;1313.35;1294.70;1305.14;18.65
19/04/2011;1305.99;1312.70;1303.97;1312.62;8.73
20/04/2011;1319.12;1332.66;1319.12;1330.36;13.54
21/04/2011;1333.23;1337.49;1332.83;1337.38;4.66
25/04/2011;1337.14;1337.55;1331.47;1335.25;6.08
26/04/2011;1336.75;1349.55;1336.75;1347.24;12.80
27/04/2011;1348.43;1357.49;1344.25;1355.66;13.24
28/04/2011;1353.86;1361.71;1353.60;1360.48;8.11
29/04/2011;1360.14;1364.56;1358.69;1363.61;5.87
02/05/2011;1365.21;1370.58;1358.59;1361.22;11.99
03/05/2011;1359.76;1360.84;1349.52;1356.62;11.32
04/05/2011;1355.90;1355.90;1341.50;1347.32;14.40
05/05/2011;1344.16;1348;1329.17;1335.10;18.83
06/05/2011;1340.24;1354.36;1335.58;1340.20;18.78
09/05/2011;1340.20;1349.44;1338.64;1346.29;10.80
10/05/2011;1348.34;1359.44;1348.34;1357.16;11.10
11/05/2011;1354.51;1354.51;1336.36;1342.08;18.15
12/05/2011;1339.39;1351.05;1332.03;1348.65;19.02
13/05/2011;1348.69;1350.47;1333.36;1337.77;17.11
16/05/2011;1334.77;1343.33;1327.32;1329.47;16.01
17/05/2011;1326.10;1330.42;1318.51;1328.98;11.91
18/05/2011;1328.54;1341.82;1326.59;1340.68;15.23
19/05/2011;1342.40;1346.82;1336.36;1343.60;10.46
20/05/2011;1342;1342;1330.67;1333.27;11.33
23/05/2011;1333.07;1333.07;1312.88;1317.37;20.19
24/05/2011;1317.70;1323.72;1313.87;1316.28;9.85
25/05/2011;1316.36;1325.86;1311.80;1320.47;14.06
26/05/2011;1320.64;1328.51;1314.41;1325.69;14.10
27/05/2011;1325.69;1334.62;1325.69;1331.10;8.93
31/05/2011;1331.10;1345.20;1331.10;1345.20;14.10
01/06/2011;1345.20;1345.20;1313.71;1314.55;31.49
02/06/2011;1314.55;1318.03;1305.61;1312.94;12.42
03/06/2011;1312.94;1312.94;1297.90;1300.16;15.04
06/06/2011;1300.26;1300.26;1284.72;1286.17;15.54
07/06/2011;1286.31;1296.22;1284.74;1284.94;11.48
08/06/2011;1284.63;1287.04;1277.42;1279.56;9.62
09/06/2011;1279.63;1294.54;1279.63;1289;15
10/06/2011;1288.60;1288.60;1268.28;1270.98;20.32
13/06/2011;1271.31;1277.04;1265.64;1271.83;11.40
14/06/2011;1272.22;1292.50;1272.22;1287.87;20.28
15/06/2011;1287.87;1287.87;1261.90;1265.42;25.97
16/06/2011;1265.53;1274.11;1258.07;1267.64;16.04
17/06/2011;1268.58;1279.82;1267.40;1271.50;12.42
20/06/2011;1271.50;1280.42;1267.56;1278.36;12.86
21/06/2011;1278.40;1297.62;1278.40;1295.52;19.22
22/06/2011;1295.48;1298.61;1286.79;1287.14;11.82
23/06/2011;1286.60;1286.60;1262.87;1283.50;23.73
24/06/2011;1283.04;1283.93;1267.24;1268.45;16.69
27/06/2011;1268.44;1284.91;1267.53;1280.10;17.38
28/06/2011;1280.21;1296.80;1280.21;1296.67;16.59
29/06/2011;1296.85;1309.21;1296.85;1307.41;12.36
30/06/2011;1307.64;1321.97;1307.64;1320.64;14.33
01/07/2011;1320.64;1341.01;1318.18;1339.67;22.83
05/07/2011;1339.59;1340.89;1334.30;1337.88;6.59
06/07/2011;1337.56;1340.94;1330.92;1339.22;10.02
07/07/2011;1339.62;1356.48;1339.62;1353.22;16.86
08/07/2011;1352.39;1352.39;1333.71;1343.80;18.68
11/07/2011;1343.31;1343.31;1316.42;1319.49;26.89
12/07/2011;1319.61;1327.17;1313.33;1313.64;13.84
13/07/2011;1314.45;1331.48;1314.45;1317.72;17.03
14/07/2011;1317.74;1326.88;1306.51;1308.87;20.37
15/07/2011;1308.87;1317.70;1307.52;1316.14;10.18
18/07/2011;1315.94;1315.94;1295.92;1305.44;20.02
19/07/2011;1307.07;1328.14;1307.07;1326.73;21.07
20/07/2011;1328.66;1330.43;1323.65;1325.84;6.78
21/07/2011;1325.65;1347;1325.65;1343.80;21.35
22/07/2011;1343.80;1346.10;1336.95;1345.02;9.15
25/07/2011;1344.32;1344.32;1331.09;1337.43;13.23
26/07/2011;1337.39;1338.51;1329.59;1331.94;8.92
27/07/2011;1331.91;1331.91;1303.49;1304.89;28.42
28/07/2011;1304.84;1316.32;1299.16;1300.67;17.16
29/07/2011;1300.12;1304.16;1282.86;1292.28;21.30
01/08/2011;1292.59;1307.38;1274.73;1286.94;32.65
02/08/2011;1286.56;1286.56;1254.03;1254.05;32.53
03/08/2011;1254.25;1261.20;1234.56;1260.34;26.64
04/08/2011;1260.23;1260.23;1199.54;1200.07;60.69
05/08/2011;1200.28;1218.11;1168.09;1199.38;50.02
08/08/2011;1198.48;1198.48;1119.28;1119.46;79.20
09/08/2011;1120.23;1172.88;1101.54;1172.53;71.34
10/08/2011;1171.77;1171.77;1118.01;1120.76;53.76
11/08/2011;1121.30;1186.29;1121.30;1172.64;64.99
12/08/2011;1172.87;1189.04;1170.74;1178.81;18.30
15/08/2011;1178.86;1204.49;1178.86;1204.49;25.63
16/08/2011;1204.22;1204.22;1180.53;1192.76;23.69
17/08/2011;1192.89;1208.47;1184.36;1193.89;24.11
18/08/2011;1189.62;1189.62;1131.03;1140.65;58.59
19/08/2011;1140.47;1154.54;1122.05;1123.53;32.49
22/08/2011;1123.55;1145.49;1121.09;1123.82;24.40
23/08/2011;1124.36;1162.35;1122.91;1162.35;39.44
24/08/2011;1162.16;1178.56;1156.30;1177.60;22.26
25/08/2011;1176.69;1190.68;1155.47;1159.27;35.21
26/08/2011;1158.85;1181.23;1135.91;1176.80;45.32
29/08/2011;1177.91;1210.28;1177.91;1210.08;32.37
30/08/2011;1209.76;1220.10;1195.77;1212.92;24.33
31/08/2011;1213;1230.71;1209.35;1218.89;21.36
01/09/2011;1219.12;1229.29;1203.85;1204.42;25.44
02/09/2011;1203.90;1203.90;1170.56;1173.97;33.34
06/09/2011;1173.97;1173.97;1140.13;1165.24;33.84
07/09/2011;1165.85;1198.62;1165.85;1198.62;32.77
08/09/2011;1197.98;1204.40;1183.34;1185.90;21.06
09/09/2011;1185.37;1185.37;1148.37;1154.23;37.00
12/09/2011;1153.50;1162.52;1136.07;1162.27;26.45
13/09/2011;1162.59;1176.41;1157.44;1172.87;18.97
14/09/2011;1173.32;1202.38;1162.73;1188.68;39.65
15/09/2011;1189.44;1209.11;1189.44;1209.11;19.67
16/09/2011;1209.21;1220.06;1204.46;1216.01;15.60
19/09/2011;1214.99;1214.99;1188.36;1204.09;26.63
20/09/2011;1204.50;1220.39;1201.29;1202.09;19.10
21/09/2011;1203.63;1206.30;1166.21;1166.76;40.09
22/09/2011;1164.55;1164.55;1114.22;1129.56;50.33
23/09/2011;1128.82;1141.72;1121.36;1136.43;20.36
26/09/2011;1136.91;1164.19;1131.07;1162.95;33.12
27/09/2011;1163.32;1195.86;1163.32;1175.38;32.54
28/09/2011;1175.39;1184.71;1150.40;1151.06;34.31
29/09/2011;1151.74;1175.87;1139.93;1160.40;35.94
30/09/2011;1159.93;1159.93;1131.34;1131.42;28.59
03/10/2011;1131.21;1138.99;1098.92;1099.23;40.07
04/10/2011;1097.42;1125.12;1074.77;1123.95;50.35
05/10/2011;1124.03;1146.07;1115.68;1144.03;30.39
06/10/2011;1144.11;1165.55;1134.95;1164.97;30.60
07/10/2011;1165.03;1171.40;1150.26;1155.46;21.14
10/10/2011;1158.15;1194.91;1158.15;1194.89;36.76
11/10/2011;1194.60;1199.24;1187.30;1195.54;11.94
12/10/2011;1196.19;1220.25;1196.19;1207.25;24.06
13/10/2011;1206.96;1207.46;1190.58;1203.66;16.88
14/10/2011;1205.65;1224.61;1205.65;1224.58;18.96
17/10/2011;1224.47;1224.47;1198.55;1200.86;25.92
18/10/2011;1200.75;1233.10;1191.48;1225.38;41.62
19/10/2011;1223.46;1229.64;1206.31;1209.88;23.33
20/10/2011;1209.92;1219.53;1197.34;1215.39;22.19
21/10/2011;1215.39;1239.03;1215.39;1238.25;23.64
24/10/2011;1238.72;1256.55;1238.72;1254.19;17.83
25/10/2011;1254.19;1254.19;1226.79;1229.05;27.40
26/10/2011;1229.17;1246.28;1221.06;1242;25
27/10/2011;1243.97;1292.66;1243.97;1284.59;48.69
28/10/2011;1284.39;1287.08;1277.01;1285.09;10.07
31/10/2011;1284.96;1284.96;1253.16;1253.30;31.80
01/11/2011;1251;1251;1215.42;1218.28;35.58
02/11/2011;1219.62;1242.48;1219.62;1237.90;22.86
03/11/2011;1238.25;1263.21;1234.81;1261.15;28.40
04/11/2011;1260.82;1260.82;1238.92;1253.23;21.90
07/11/2011;1253.21;1261.70;1240.75;1261.12;20.95
08/11/2011;1261.12;1277.55;1254.99;1275.92;22.56
09/11/2011;1275.18;1275.18;1226.64;1229.10;48.54
10/11/2011;1229.59;1246.22;1227.70;1239.70;18.52
11/11/2011;1240.12;1266.98;1240.12;1263.85;26.86
14/11/2011;1263.85;1263.85;1246.68;1251.78;17.17
15/11/2011;1251.70;1264.25;1244.34;1257.81;19.91
16/11/2011;1257.81;1259.61;1235.67;1236.91;23.94
17/11/2011;1236.56;1237.73;1209.43;1216.13;28.30
18/11/2011;1216.19;1223.51;1211.36;1215.65;12.15
21/11/2011;1215.62;1215.62;1183.16;1192.98;32.46
22/11/2011;1192.98;1196.81;1181.65;1188.04;15.16
23/11/2011;1187.48;1187.48;1161.79;1161.79;25.69
25/11/2011;1161.41;1172.66;1158.66;1158.67;14.00
28/11/2011;1158.67;1197.35;1158.67;1192.55;38.68
29/11/2011;1192.56;1203.67;1191.80;1195.19;11.87
30/11/2011;1196.72;1247.11;1196.72;1246.96;50.39
01/12/2011;1246.91;1251.09;1239.73;1244.58;11.36
02/12/2011;1246.03;1260.08;1243.35;1244.28;16.73
05/12/2011;1244.33;1266.73;1244.33;1257.08;22.40
06/12/2011;1257.19;1266.03;1253.03;1258.47;13.00
07/12/2011;1258.14;1267.06;1244.80;1261.01;22.26
08/12/2011;1260.87;1260.87;1231.47;1234.35;29.40
09/12/2011;1234.48;1258.25;1234.48;1255.19;23.77
12/12/2011;1255.05;1255.05;1227.25;1236.47;27.80
13/12/2011;1236.83;1249.86;1219.43;1225.73;30.43
14/12/2011;1225.73;1225.73;1209.47;1211.82;16.26
15/12/2011;1212.12;1225.60;1212.12;1215.75;13.48
16/12/2011;1216.09;1231.04;1215.20;1219.66;15.84
19/12/2011;1219.74;1224.57;1202.37;1205.35;22.20
20/12/2011;1205.72;1242.82;1205.72;1241.30;37.10
21/12/2011;1241.25;1245.09;1229.51;1243.72;15.58
22/12/2011;1243.72;1255.22;1243.72;1254;12
23/12/2011;1254;1265.42;1254;1265.33;11.42
27/12/2011;1265.02;1269.37;1262.30;1265.43;7.07
28/12/2011;1265.38;1265.85;1248.64;1249.64;17.21
29/12/2011;1249.75;1263.54;1249.75;1263.02;13.79
30/12/2011;1262.82;1264.12;1257.46;1257.60;6.66
03/01/2012;1258.86;1284.62;1258.86;1277.06;25.76
04/01/2012;1277.03;1278.73;1268.10;1277.30;10.63
05/01/2012;1277.30;1283.05;1265.26;1281.06;17.79
06/01/2012;1280.93;1281.84;1273.34;1277.81;8.50
09/01/2012;1277.83;1281.99;1274.55;1280.70;7.44
10/01/2012;1280.77;1296.46;1280.77;1292.08;15.69
11/01/2012;1292.02;1293.80;1285.41;1292.48;8.39
12/01/2012;1292.48;1296.82;1285.77;1295.50;11.05
13/01/2012;1294.82;1294.82;1277.58;1289.09;17.24
17/01/2012;1290.22;1303;1290.22;1293.67;12.78
18/01/2012;1293.65;1308.11;1290.99;1308.04;17.12
19/01/2012;1308.07;1315.49;1308.07;1314.50;7.42
20/01/2012;1314.49;1315.38;1309.17;1315.38;6.21
23/01/2012;1315.29;1322.28;1309.89;1316;12
24/01/2012;1315.96;1315.96;1306.06;1314.65;9.90
25/01/2012;1314.40;1328.30;1307.65;1326.06;20.65
26/01/2012;1326.28;1333.47;1313.60;1318.43;19.87
27/01/2012;1318.25;1320.06;1311.72;1316.33;8.34
30/01/2012;1316.16;1316.16;1300.49;1313.01;15.67
31/01/2012;1313.53;1321.41;1306.69;1312.41;14.72
01/02/2012;1312.45;1330.52;1312.45;1324.09;18.07
02/02/2012;1324.24;1329.19;1321.57;1325.54;7.62
03/02/2012;1326.21;1345.34;1326.21;1344.90;19.13
06/02/2012;1344.32;1344.36;1337.52;1344.33;6.84
07/02/2012;1344.33;1349.24;1335.92;1347.05;13.32
08/02/2012;1347.04;1351;1341.95;1349.96;9.05
09/02/2012;1349.97;1354.32;1344.63;1351.95;9.69
10/02/2012;1351.21;1351.21;1337.35;1342.64;13.86
13/02/2012;1343.06;1353.35;1343.06;1351.77;10.29
14/02/2012;1351.30;1351.30;1340.83;1350.50;10.47
15/02/2012;1350.52;1355.87;1340.80;1343.23;15.07
16/02/2012;1342.61;1359.02;1341.22;1358.04;17.80
17/02/2012;1358.06;1363.40;1357.24;1361.23;6.16
21/02/2012;1361.22;1367.76;1358.11;1362.21;9.65
22/02/2012;1362.11;1362.70;1355.53;1357.66;7.17
23/02/2012;1357.53;1364.24;1352.28;1363.46;11.96
24/02/2012;1363.46;1368.92;1363.46;1365.74;5.46
27/02/2012;1365.20;1371.94;1354.92;1367.59;17.02
28/02/2012;1367.56;1373.09;1365.97;1372.18;7.12
29/02/2012;1372.20;1378.04;1363.81;1365.68;14.23
01/03/2012;1365.90;1376.17;1365.90;1374.09;10.27
02/03/2012;1374.09;1374.53;1366.42;1369.63;8.11
05/03/2012;1369.59;1369.59;1359.13;1364.33;10.46
06/03/2012;1363.63;1363.63;1340.03;1343.36;23.60
07/03/2012;1343.39;1354.85;1343.39;1352.63;11.46
08/03/2012;1352.65;1368.72;1352.65;1365.91;16.07
09/03/2012;1365.97;1374.76;1365.97;1370.87;8.79
12/03/2012;1370.78;1373.04;1366.69;1371.09;6.35
13/03/2012;1371.92;1396.13;1371.92;1395.95;24.21
14/03/2012;1395.95;1399.42;1389.97;1394.28;9.45
15/03/2012;1394.17;1402.63;1392.78;1402.60;9.85
16/03/2012;1402.55;1405.88;1401.47;1404.17;4.41
19/03/2012;1404.17;1414;1402.43;1409.75;11.57
20/03/2012;1409.59;1409.59;1397.68;1405.52;11.91
21/03/2012;1405.52;1407.75;1400.64;1402.89;7.11
22/03/2012;1402.89;1402.89;1388.73;1392.78;14.16
23/03/2012;1392.78;1399.18;1386.87;1397.11;12.31
26/03/2012;1397.11;1416.58;1397.11;1416.51;19.47
27/03/2012;1416.55;1419.15;1411.95;1412.52;7.20
28/03/2012;1412.52;1413.65;1397.20;1405.54;16.45
29/03/2012;1405.39;1405.39;1391.56;1403.28;13.83
30/03/2012;1403.31;1410.89;1401.42;1408.47;9.47
02/04/2012;1408.47;1422.38;1404.46;1419.04;17.92
03/04/2012;1418.98;1419;1404.62;1413.38;14.38
04/04/2012;1413.09;1413.09;1394.09;1398.96;19.00
05/04/2012;1398.79;1401.60;1392.92;1398.08;8.68
09/04/2012;1397.45;1397.45;1378.24;1382.20;19.21
10/04/2012;1382.18;1383.01;1357.38;1358.59;25.63
11/04/2012;1358.98;1374.71;1358.98;1368.71;15.73
12/04/2012;1368.77;1388.13;1368.77;1387.57;19.36
13/04/2012;1387.61;1387.61;1369.85;1370.26;17.76
16/04/2012;1370.27;1379.66;1365.38;1369.57;14.28
17/04/2012;1369.57;1392.76;1369.57;1390.78;23.19
18/04/2012;1390.78;1390.78;1383.29;1385.14;7.49
19/04/2012;1385.08;1390.46;1370.30;1376.92;20.16
20/04/2012;1376.96;1387.40;1376.96;1378.53;10.44
23/04/2012;1378.53;1378.53;1358.79;1366.94;19.74
24/04/2012;1366.97;1375.57;1366.82;1371.97;8.75
25/04/2012;1372.11;1391.37;1372.11;1390.69;19.26
26/04/2012;1390.64;1402.09;1387.28;1399.98;14.81
27/04/2012;1400.19;1406.64;1397.31;1403.36;9.33
30/04/2012;1403.26;1403.26;1394;1397.91;9.26
01/05/2012;1397.86;1415.32;1395.73;1405.82;19.59
02/05/2012;1405.50;1405.50;1393.92;1402.31;11.58
03/05/2012;1402.32;1403.07;1388.71;1391.57;14.36
04/05/2012;1391.51;1391.51;1367.96;1369.10;23.55
07/05/2012;1368.79;1373.91;1363.94;1369.58;9.97
08/05/2012;1369.16;1369.16;1347.75;1363.72;21.41
09/05/2012;1363.20;1363.73;1343.13;1354.58;20.60
10/05/2012;1354.58;1365.88;1354.58;1357.99;11.30
11/05/2012;1358.11;1365.66;1348.89;1353.39;16.77
14/05/2012;1351.93;1351.93;1336.61;1338.35;15.32
15/05/2012;1338.36;1344.94;1328.41;1330.66;16.53
16/05/2012;1330.78;1341.78;1324.79;1324.80;16.99
17/05/2012;1324.82;1326.36;1304.86;1304.86;21.50
18/05/2012;1305.05;1312.24;1291.98;1295.22;20.26
21/05/2012;1295.73;1316.39;1295.73;1315.99;20.66
22/05/2012;1316.09;1328.49;1310.04;1316.63;18.45
23/05/2012;1316.02;1320.71;1296.53;1318.86;24.18
24/05/2012;1318.72;1324.14;1310.50;1320.68;13.64
25/05/2012;1320.81;1324.20;1314.23;1317.82;9.97
29/05/2012;1318.90;1334.93;1318.90;1332.42;16.03
30/05/2012;1331.25;1331.25;1310.76;1313.32;20.49
31/05/2012;1313.09;1319.74;1298.90;1310.33;20.84
01/06/2012;1309.87;1309.87;1277.25;1278.04;32.62
04/06/2012;1278.29;1282.55;1266.74;1278.18;15.81
05/06/2012;1277.82;1287.62;1274.16;1285.50;13.46
06/06/2012;1285.61;1315.13;1285.61;1315.13;29.52
07/06/2012;1316.15;1329.05;1312.68;1314.99;16.37
08/06/2012;1314.99;1325.81;1307.77;1325.66;18.04
11/06/2012;1325.72;1335.52;1307.73;1308.93;27.79
12/06/2012;1309.40;1324.31;1306.62;1324.18;17.69
13/06/2012;1324.02;1327.28;1310.51;1314.88;16.77
14/06/2012;1314.88;1333.68;1314.14;1329.10;19.54
15/06/2012;1329.19;1343.32;1329.19;1342.84;14.13
18/06/2012;1342.42;1348.22;1334.46;1344.78;13.76
19/06/2012;1344.83;1363.46;1344.83;1357.98;18.63
20/06/2012;1358.04;1361.57;1346.45;1355.69;15.12
21/06/2012;1355.43;1358.27;1324.41;1325.51;33.86
22/06/2012;1325.92;1337.82;1325.92;1335.02;11.90
25/06/2012;1334.90;1334.90;1309.27;1313.72;25.63
26/06/2012;1314.09;1324.24;1310.30;1319.99;13.94
27/06/2012;1320.71;1334.40;1320.71;1331.85;13.69
28/06/2012;1331.52;1331.52;1313.29;1329.04;18.23
29/06/2012;1330.12;1362.17;1330.12;1362.16;32.05
02/07/2012;1362.33;1366.35;1355.70;1365.51;10.65
03/07/2012;1365.75;1374.81;1363.53;1374.02;11.28
05/07/2012;1373.72;1373.85;1363.02;1367.58;10.83
06/07/2012;1367.09;1367.09;1348.03;1354.68;19.06
09/07/2012;1354.66;1354.87;1346.65;1352.46;8.22
10/07/2012;1352.96;1361.54;1336.27;1341.47;25.27
11/07/2012;1341.40;1345;1333.25;1341.45;11.75
12/07/2012;1341.29;1341.29;1325.41;1334.76;15.88
13/07/2012;1334.81;1357.70;1334.81;1356.78;22.89
16/07/2012;1356.50;1357.26;1348.51;1353.64;8.75
17/07/2012;1353.68;1365.36;1345.07;1363.67;20.29
18/07/2012;1363.58;1375.26;1358.96;1372.78;16.30
19/07/2012;1373.01;1380.39;1371.21;1376.51;9.18
20/07/2012;1376.51;1376.51;1362.19;1362.66;14.32
23/07/2012;1362.34;1362.34;1337.56;1350.52;24.78
24/07/2012;1350.52;1351.53;1329.24;1338.31;22.29
25/07/2012;1338.35;1343.98;1331.50;1337.89;12.48
26/07/2012;1338.17;1363.13;1338.17;1360.02;24.96
27/07/2012;1360.05;1389.19;1360.05;1385.97;29.14
30/07/2012;1385.94;1391.74;1381.37;1385.30;10.37
31/07/2012;1385.27;1387.16;1379.17;1379.32;7.99
01/08/2012;1379.32;1385.03;1373.35;1375.32;11.68
02/08/2012;1375.13;1375.13;1354.65;1365;20
03/08/2012;1365.45;1394.16;1365.45;1390.99;28.71
06/08/2012;1391.04;1399.63;1391.04;1394.23;8.59
07/08/2012;1394.46;1407.14;1394.46;1401.35;12.68
08/08/2012;1401.23;1404.14;1396.13;1402.22;8.01
09/08/2012;1402.26;1405.95;1398.80;1402.80;7.15
10/08/2012;1402.58;1405.98;1395.62;1405.87;10.36
13/08/2012;1405.87;1405.87;1397.32;1404.11;8.55
14/08/2012;1404.36;1410.03;1400.60;1403.93;9.43
15/08/2012;1403.89;1407.73;1401.83;1405.53;5.90
16/08/2012;1405.57;1417.44;1404.15;1415.51;13.29
17/08/2012;1415.84;1418.71;1414.67;1418.16;4.04
20/08/2012;1417.85;1418.13;1412.12;1418.13;6.01
21/08/2012;1418.13;1426.68;1410.86;1413.17;15.82
22/08/2012;1413.09;1416.12;1406.78;1413.49;9.34
23/08/2012;1413.49;1413.49;1400.50;1402.08;12.99
24/08/2012;1401.99;1413.46;1398.04;1411.13;15.42
27/08/2012;1411.13;1416.17;1409.11;1410.44;7.06
28/08/2012;1410.44;1413.63;1405.59;1409.30;8.04
29/08/2012;1409.32;1413.95;1406.57;1410.49;7.38
30/08/2012;1410.08;1410.08;1397.01;1399.48;13.07
31/08/2012;1400.07;1413.09;1398.96;1406.58;14.13
04/09/2012;1406.54;1409.31;1396.56;1404.94;12.75
05/09/2012;1404.94;1408.81;1401.25;1403.44;7.56
06/09/2012;1403.74;1432.12;1403.74;1432.12;28.38
07/09/2012;1432.12;1437.92;1431.45;1437.92;6.47
10/09/2012;1437.92;1438.74;1428.98;1429.08;9.76
11/09/2012;1429.13;1437.76;1429.13;1433.56;8.63
12/09/2012;1433.56;1439.15;1432.99;1436.56;6.16
13/09/2012;1436.56;1463.76;1435.34;1459.99;28.42
14/09/2012;1460.07;1474.51;1460.07;1465.77;14.44
17/09/2012;1465.42;1465.63;1457.55;1461.19;8.08
18/09/2012;1461.19;1461.47;1456.13;1459.32;5.34
19/09/2012;1459.50;1465.15;1457.88;1461.05;7.27
20/09/2012;1461.05;1461.23;1449.98;1460.26;11.25
21/09/2012;1460.34;1467.07;1459.51;1460.15;7.56
24/09/2012;1459.76;1460.72;1452.06;1456.89;8.66
25/09/2012;1456.94;1463.24;1441.59;1441.59;21.65
26/09/2012;1441.60;1441.60;1430.53;1433.32;11.07
27/09/2012;1433.36;1450.20;1433.36;1447.15;16.84
28/09/2012;1447.13;1447.13;1435.60;1440.67;11.53
01/10/2012;1440.90;1457.14;1440.90;1444.49;16.24
02/10/2012;1444.99;1451.52;1439.01;1445.75;12.51
03/10/2012;1446.05;1454.30;1441.99;1450.99;12.31
04/10/2012;1451.08;1463.14;1451.08;1461.40;12.06
05/10/2012;1461.40;1470.96;1456.89;1460.93;14.07
08/10/2012;1460.93;1460.93;1453.10;1455.88;7.83
09/10/2012;1455.90;1455.90;1441.18;1441.48;14.72
10/10/2012;1441.48;1442.52;1430.64;1432.56;11.88
11/10/2012;1432.82;1443.90;1432.82;1432.84;11.08
12/10/2012;1432.84;1438.43;1425.53;1428.59;12.90
15/10/2012;1428.75;1441.31;1427.24;1440.13;14.07
16/10/2012;1440.31;1455.51;1440.31;1454.92;15.20
17/10/2012;1454.22;1462.20;1453.35;1460.91;8.85
18/10/2012;1460.94;1464.02;1452.63;1457.34;11.39
19/10/2012;1457.34;1457.34;1429.85;1433.19;27.49
22/10/2012;1433.21;1435.46;1422.06;1433.82;13.40
23/10/2012;1433.74;1433.74;1407.56;1413.11;26.18
24/10/2012;1413.20;1420.04;1407.10;1408.75;12.94
25/10/2012;1409.74;1421.12;1405.14;1412.97;15.98
26/10/2012;1412.97;1417.09;1403.28;1411.94;13.81
31/10/2012;1410.99;1418.76;1405.95;1412.16;12.81
01/11/2012;1412.20;1428.35;1412.20;1427.59;16.15
02/11/2012;1427.59;1434.27;1412.91;1414.20;21.36
05/11/2012;1414.02;1419.90;1408.13;1417.26;11.77
